State,County,Year,Unemployment_Rate
Virginia,Scott,2014,8.71
Virginia,Scott,2015,8.54
Virginia,Scott,2016,7.96
Virginia,Scott,2017,7.56
Virginia,Scott,2018,7.53
Virginia,Scott,2019,7.27
Virginia,Scott,2020,7.02
Virginia,Scott,2021,7.19
Virginia,Scott,2022,6.54
Virginia,Scott,2023,6.49
Virginia,Scott,2024,6.52
Virginia,Shenandoah,2005,5.59
Virginia,Shenandoah,2006,5.74
Virginia,Shenandoah,2007,5.68
Virginia,Shenandoah,2008,6.29
Virginia,Shenandoah,2009,6.28
Virginia,Shenandoah,2010,6.4
Virginia,Shenandoah,2011,6.43
Virginia,Shenandoah,2012,6.72
Virginia,Shenandoah,2013,7.15
Virginia,Shenandoah,2014,7.38
Virginia,Shenandoah,2015,6.97
Virginia,Shenandoah,2016,6.85
Virginia,Shenandoah,2017,7.15
Virginia,Shenandoah,2018,7.37
Virginia,Shenandoah,2019,7.67
Virginia,Shenandoah,2020,7.13
Virginia,Shenandoah,2021,6.72
Virginia,Shenandoah,2022,6.86
Virginia,Shenandoah,2023,6.46
Virginia,Shenandoah,2024,6.46
Virginia,Smyth,2005,5.75
Virginia,Smyth,2006,6.08
Virginia,Smyth,2007,6.33
Virginia,Smyth,2008,6.05
Virginia,Smyth,2009,6.01
Virginia,Smyth,2010,6.17
Virginia,Smyth,2011,6.18
Virginia,Smyth,2012,6.02
Virginia,Smyth,2013,5.81
Virginia,Smyth,2014,5.99
Virginia,Smyth,2015,6.16
Virginia,Smyth,2016,6.37
Virginia,Smyth,2017,6.48
Virginia,Smyth,2018,6.64
Virginia,Smyth,2019,6.98
Virginia,Smyth,2020,6.86
Virginia,Smyth,2021,6.74
Virginia,Smyth,2022,6.83
Virginia,Smyth,2023,6.74
Virginia,Smyth,2024,6.7
Virginia,Southampton,2005,7.64
Virginia,Southampton,2006,7.45
Virginia,Southampton,2007,7.42
Virginia,Southampton,2008,7.26
Virginia,Southampton,2009,7.12
Virginia,Southampton,2010,6.99
Virginia,Southampton,2011,7.34
Virginia,Southampton,2012,7.12
Virginia,Southampton,2013,6.89
Virginia,Southampton,2014,7.11
Virginia,Southampton,2015,7.21
Virginia,Southampton,2016,7.64
Virginia,Southampton,2017,7.41
Virginia,Southampton,2018,7.35
Virginia,Southampton,2019,7.27
Virginia,Southampton,2020,7.72
Virginia,Southampton,2021,7.69
Virginia,Southampton,2022,7.58
Virginia,Southampton,2023,7.51
Virginia,Southampton,2024,7.51
Virginia,Spotsylvania,2005,6.36
Virginia,Spotsylvania,2006,6.61
Virginia,Spotsylvania,2007,6.51
Virginia,Spotsylvania,2008,6.55
Virginia,Spotsylvania,2009,6.8
Virginia,Spotsylvania,2010,6.72
Virginia,Spotsylvania,2011,6.68
Virginia,Spotsylvania,2012,6.53
Virginia,Spotsylvania,2013,6.57
Virginia,Spotsylvania,2014,6.59
Virginia,Spotsylvania,2015,6.67
Virginia,Spotsylvania,2016,6.59
Virginia,Spotsylvania,2017,6.45
Virginia,Spotsylvania,2018,6.49
Virginia,Spotsylvania,2019,6.62
Virginia,Spotsylvania,2020,6.84
Virginia,Spotsylvania,2021,7.14
Virginia,Spotsylvania,2022,7.33
Virginia,Spotsylvania,2023,7.33
Virginia,Spotsylvania,2024,6.78
Virginia,Stafford,2005,4.33
Virginia,Stafford,2006,3.99
Virginia,Stafford,2007,4.03
Virginia,Stafford,2008,3.5
Virginia,Stafford,2009,3.79
Virginia,Stafford,2010,3.92
Virginia,Stafford,2011,4.08
Virginia,Stafford,2012,4.28
Virginia,Stafford,2013,4.33
Virginia,Stafford,2014,4.16
Virginia,Stafford,2015,4.27
Virginia,Stafford,2016,4.56
Virginia,Stafford,2017,4.76
Virginia,Stafford,2018,4.82
Virginia,Stafford,2019,5.22
Virginia,Stafford,2020,5.34
Virginia,Stafford,2021,5.34
Virginia,Stafford,2022,5.02
Virginia,Stafford,2023,5.42
Virginia,Stafford,2024,5.0
Virginia,Surry,2005,6.14
Virginia,Surry,2006,6.18
Virginia,Surry,2007,6.47
Virginia,Surry,2008,6.75
Virginia,Surry,2009,6.55
Virginia,Surry,2010,6.44
Virginia,Surry,2011,6.51
Virginia,Surry,2012,6.91
Virginia,Surry,2013,6.85
Virginia,Surry,2014,6.44
Virginia,Surry,2015,6.69
Virginia,Surry,2016,6.47
Virginia,Surry,2017,6.42
Virginia,Surry,2018,6.62
Virginia,Surry,2019,6.53
Virginia,Surry,2020,6.27
Virginia,Surry,2021,6.07
Virginia,Surry,2022,5.87
Virginia,Surry,2023,6.52
Virginia,Surry,2024,6.82
Virginia,Sussex,2005,4.34
Virginia,Sussex,2006,4.18
Virginia,Sussex,2007,4.18
Virginia,Sussex,2008,4.17
Virginia,Sussex,2009,4.32
Virginia,Sussex,2010,4.3
Virginia,Sussex,2011,3.97
Virginia,Sussex,2012,3.78
Virginia,Sussex,2013,4.13
Virginia,Sussex,2014,4.8
Virginia,Sussex,2015,4.5
Virginia,Sussex,2016,4.45
Virginia,Sussex,2017,4.71
Virginia,Sussex,2018,4.31
Virginia,Sussex,2019,4.74
Virginia,Sussex,2020,5.03
Virginia,Sussex,2021,5.06
Virginia,Sussex,2022,5.5
Virginia,Sussex,2023,5.35
Virginia,Sussex,2024,5.51
Virginia,Tazewell,2005,6.95
Virginia,Tazewell,2006,6.98
Virginia,Tazewell,2007,6.73
Virginia,Tazewell,2008,6.48
Virginia,Tazewell,2009,6.24
Virginia,Tazewell,2010,6.12
Virginia,Tazewell,2011,6.39
Virginia,Tazewell,2012,6.46
Virginia,Tazewell,2013,6.91
Virginia,Tazewell,2014,7.01
Virginia,Tazewell,2015,6.43
Virginia,Tazewell,2016,6.03
Virginia,Tazewell,2017,6.42
Virginia,Tazewell,2018,6.53
Virginia,Tazewell,2019,6.84
Virginia,Tazewell,2020,6.72
Virginia,Tazewell,2021,6.39
Virginia,Tazewell,2022,6.58
Virginia,Tazewell,2023,6.78
Virginia,Tazewell,2024,6.93
Virginia,Warren,2005,5.35
Virginia,Warren,2006,5.63
Virginia,Warren,2007,5.16
Virginia,Warren,2008,5.01
Virginia,Warren,2009,5.05
Virginia,Warren,2010,5.45
Virginia,Warren,2011,5.44
Virginia,Warren,2012,5.12
Virginia,Warren,2013,5.55
Virginia,Warren,2014,5.55
Virginia,Warren,2015,5.21
Virginia,Warren,2016,5.08
Virginia,Warren,2017,5.34
Virginia,Warren,2018,5.11
Virginia,Warren,2019,4.9
Virginia,Warren,2020,4.26
Virginia,Warren,2021,4.02
Virginia,Warren,2022,3.65
Virginia,Warren,2023,3.91
Virginia,Warren,2024,3.42
Virginia,Washington,2005,3.88
Virginia,Washington,2006,3.94
Virginia,Washington,2007,3.58
Virginia,Washington,2008,3.14
Virginia,Washington,2009,3.21
Virginia,Washington,2010,3.48
Virginia,Washington,2011,3.58
Virginia,Washington,2012,4.13
Virginia,Washington,2013,3.91
Virginia,Washington,2014,4.15
Virginia,Washington,2015,3.8
Virginia,Washington,2016,3.66
Virginia,Washington,2017,3.64
Virginia,Washington,2018,3.57
Virginia,Washington,2019,3.49
Virginia,Washington,2020,3.27
Virginia,Washington,2021,2.95
Virginia,Washington,2022,2.99
Virginia,Washington,2023,3.3
Virginia,Washington,2024,3.27
Virginia,Westmoreland,2005,4.11
Virginia,Westmoreland,2006,3.95
Virginia,Westmoreland,2007,3.9
Virginia,Westmoreland,2008,3.35
Virginia,Westmoreland,2009,3.38
Virginia,Westmoreland,2010,3.27
Virginia,Westmoreland,2011,3.69
Virginia,Westmoreland,2012,3.76
Virginia,Westmoreland,2013,3.51
Virginia,Westmoreland,2014,3.56
Virginia,Westmoreland,2015,3.88
Virginia,Westmoreland,2016,3.59
Virginia,Westmoreland,2017,4.23
Virginia,Westmoreland,2018,4.24
Virginia,Westmoreland,2019,4.37
Virginia,Westmoreland,2020,4.33
Virginia,Westmoreland,2021,4.2
Virginia,Westmoreland,2022,3.83
Virginia,Westmoreland,2023,3.64
Virginia,Westmoreland,2024,3.88
Virginia,Wise,2005,7.04
Virginia,Wise,2006,6.97
Virginia,Wise,2007,6.96
Virginia,Wise,2008,6.76
Virginia,Wise,2009,7.07
Virginia,Wise,2010,6.87
Virginia,Wise,2011,6.55
Virginia,Wise,2012,6.46
Virginia,Wise,2013,6.5
Virginia,Wise,2014,6.42
Virginia,Wise,2015,6.57
Virginia,Wise,2016,6.42
Virginia,Wise,2017,6.33
Virginia,Wise,2018,5.88
Virginia,Wise,2019,6.1
Virginia,Wise,2020,5.65
Virginia,Wise,2021,5.67
Virginia,Wise,2022,5.76
Virginia,Wise,2023,6.18
Virginia,Wise,2024,6.28
Virginia,Wythe,2005,5.85
Virginia,Wythe,2006,6.02
Virginia,Wythe,2007,6.13
Virginia,Wythe,2008,5.9
Virginia,Wythe,2009,6.13
Virginia,Wythe,2010,6.91
Virginia,Wythe,2011,6.55
Virginia,Wythe,2012,6.11
Virginia,Wythe,2013,5.95
Virginia,Wythe,2014,6.24
Virginia,Wythe,2015,6.4
Virginia,Wythe,2016,6.09
Virginia,Wythe,2017,5.6
Virginia,Wythe,2018,5.54
Virginia,Wythe,2019,5.78
Virginia,Wythe,2020,6.01
Virginia,Wythe,2021,6.3
Virginia,Wythe,2022,6.46
Virginia,Wythe,2023,6.2
Virginia,Wythe,2024,5.71
Virginia,York,2005,7.3
Virginia,York,2006,7.15
Virginia,York,2007,6.99
Virginia,York,2008,7.19
Virginia,York,2009,7.23
Virginia,York,2010,7.64
Virginia,York,2011,7.64
Virginia,York,2012,7.55
Virginia,York,2013,7.67
Virginia,York,2014,7.15
Virginia,York,2015,7.16
Virginia,York,2016,7.4
Virginia,York,2017,7.96
Virginia,York,2018,7.92
Virginia,York,2019,7.85
Virginia,York,2020,8.29
Virginia,York,2021,8.0
Virginia,York,2022,8.16
Virginia,York,2023,7.49
Virginia,York,2024,7.18
