State,County,Year,Unemployment_Rate
Tennessee,Sevier,2019,6.27
Tennessee,Sevier,2020,6.41
Tennessee,Sevier,2021,6.47
Tennessee,Sevier,2022,6.57
Tennessee,Sevier,2023,6.61
Tennessee,Sevier,2024,7.01
Tennessee,Shelby,2005,6.11
Tennessee,Shelby,2006,5.68
Tennessee,Shelby,2007,6.08
Tennessee,Shelby,2008,5.86
Tennessee,Shelby,2009,6.32
Tennessee,Shelby,2010,5.79
Tennessee,Shelby,2011,6.2
Tennessee,Shelby,2012,6.22
Tennessee,Shelby,2013,5.87
Tennessee,Shelby,2014,6.33
Tennessee,Shelby,2015,6.56
Tennessee,Shelby,2016,6.65
Tennessee,Shelby,2017,6.91
Tennessee,Shelby,2018,7.05
Tennessee,Shelby,2019,7.2
Tennessee,Shelby,2020,6.96
Tennessee,Shelby,2021,7.13
Tennessee,Shelby,2022,7.49
Tennessee,Shelby,2023,6.83
Tennessee,Shelby,2024,6.56
Tennessee,Smith,2005,4.39
Tennessee,Smith,2006,4.34
Tennessee,Smith,2007,4.03
Tennessee,Smith,2008,3.76
Tennessee,Smith,2009,3.65
Tennessee,Smith,2010,3.56
Tennessee,Smith,2011,3.15
Tennessee,Smith,2012,2.54
Tennessee,Smith,2013,2.63
Tennessee,Smith,2014,2.5
Tennessee,Smith,2015,2.5
Tennessee,Smith,2016,2.5
Tennessee,Smith,2017,2.5
Tennessee,Smith,2018,2.5
Tennessee,Smith,2019,2.5
Tennessee,Smith,2020,2.5
Tennessee,Smith,2021,2.5
Tennessee,Smith,2022,2.5
Tennessee,Smith,2023,2.5
Tennessee,Smith,2024,2.5
Tennessee,Stewart,2005,6.73
Tennessee,Stewart,2006,6.67
Tennessee,Stewart,2007,6.99
Tennessee,Stewart,2008,7.02
Tennessee,Stewart,2009,6.61
Tennessee,Stewart,2010,7.13
Tennessee,Stewart,2011,6.82
Tennessee,Stewart,2012,6.51
Tennessee,Stewart,2013,6.76
Tennessee,Stewart,2014,6.46
Tennessee,Stewart,2015,5.87
Tennessee,Stewart,2016,6.02
Tennessee,Stewart,2017,5.82
Tennessee,Stewart,2018,5.96
Tennessee,Stewart,2019,5.91
Tennessee,Stewart,2020,5.58
Tennessee,Stewart,2021,5.77
Tennessee,Stewart,2022,6.05
Tennessee,Stewart,2023,5.7
Tennessee,Stewart,2024,5.33
Tennessee,Sullivan,2005,5.46
Tennessee,Sullivan,2006,5.66
Tennessee,Sullivan,2007,5.13
Tennessee,Sullivan,2008,4.67
Tennessee,Sullivan,2009,4.69
Tennessee,Sullivan,2010,5.08
Tennessee,Sullivan,2011,4.74
Tennessee,Sullivan,2012,5.16
Tennessee,Sullivan,2013,5.86
Tennessee,Sullivan,2014,6.29
Tennessee,Sullivan,2015,6.3
Tennessee,Sullivan,2016,6.2
Tennessee,Sullivan,2017,6.25
Tennessee,Sullivan,2018,5.96
Tennessee,Sullivan,2019,6.02
Tennessee,Sullivan,2020,5.98
Tennessee,Sullivan,2021,5.82
Tennessee,Sullivan,2022,6.01
Tennessee,Sullivan,2023,6.1
Tennessee,Sullivan,2024,5.97
Tennessee,Sumner,2005,8.08
Tennessee,Sumner,2006,8.01
Tennessee,Sumner,2007,7.81
Tennessee,Sumner,2008,8.02
Tennessee,Sumner,2009,8.3
Tennessee,Sumner,2010,8.31
Tennessee,Sumner,2011,8.94
Tennessee,Sumner,2012,9.09
Tennessee,Sumner,2013,9.64
Tennessee,Sumner,2014,9.73
Tennessee,Sumner,2015,9.5
Tennessee,Sumner,2016,9.5
Tennessee,Sumner,2017,9.34
Tennessee,Sumner,2018,9.38
Tennessee,Sumner,2019,9.69
Tennessee,Sumner,2020,9.62
Tennessee,Sumner,2021,9.92
Tennessee,Sumner,2022,10.24
Tennessee,Sumner,2023,9.97
Tennessee,Sumner,2024,9.85
Tennessee,Tipton,2005,4.1
Tennessee,Tipton,2006,4.47
Tennessee,Tipton,2007,4.79
Tennessee,Tipton,2008,4.76
Tennessee,Tipton,2009,4.92
Tennessee,Tipton,2010,4.77
Tennessee,Tipton,2011,5.0
Tennessee,Tipton,2012,4.89
Tennessee,Tipton,2013,4.78
Tennessee,Tipton,2014,4.99
Tennessee,Tipton,2015,4.57
Tennessee,Tipton,2016,4.64
Tennessee,Tipton,2017,4.93
Tennessee,Tipton,2018,5.09
Tennessee,Tipton,2019,5.17
Tennessee,Tipton,2020,5.16
Tennessee,Tipton,2021,5.41
Tennessee,Tipton,2022,5.09
Tennessee,Tipton,2023,5.22
Tennessee,Tipton,2024,5.01
Tennessee,Trousdale,2005,5.58
Tennessee,Trousdale,2006,6.19
Tennessee,Trousdale,2007,5.87
Tennessee,Trousdale,2008,5.71
Tennessee,Trousdale,2009,5.31
Tennessee,Trousdale,2010,5.35
Tennessee,Trousdale,2011,5.62
Tennessee,Trousdale,2012,5.5
Tennessee,Trousdale,2013,5.02
Tennessee,Trousdale,2014,4.73
Tennessee,Trousdale,2015,4.58
Tennessee,Trousdale,2016,4.15
Tennessee,Trousdale,2017,3.48
Tennessee,Trousdale,2018,3.29
Tennessee,Trousdale,2019,3.81
Tennessee,Trousdale,2020,3.66
Tennessee,Trousdale,2021,4.4
Tennessee,Trousdale,2022,4.55
Tennessee,Trousdale,2023,4.48
Tennessee,Trousdale,2024,4.84
Tennessee,Unicoi,2005,3.52
Tennessee,Unicoi,2006,3.96
Tennessee,Unicoi,2007,4.22
Tennessee,Unicoi,2008,4.1
Tennessee,Unicoi,2009,4.26
Tennessee,Unicoi,2010,3.9
Tennessee,Unicoi,2011,3.93
Tennessee,Unicoi,2012,3.97
Tennessee,Unicoi,2013,4.3
Tennessee,Unicoi,2014,4.09
Tennessee,Unicoi,2015,3.96
Tennessee,Unicoi,2016,4.16
Tennessee,Unicoi,2017,4.32
Tennessee,Unicoi,2018,4.22
Tennessee,Unicoi,2019,4.36
Tennessee,Unicoi,2020,4.46
Tennessee,Unicoi,2021,4.59
Tennessee,Unicoi,2022,4.74
Tennessee,Unicoi,2023,4.4
Tennessee,Unicoi,2024,4.39
Tennessee,Union,2005,5.46
Tennessee,Union,2006,5.45
Tennessee,Union,2007,5.39
Tennessee,Union,2008,5.34
Tennessee,Union,2009,5.19
Tennessee,Union,2010,5.36
Tennessee,Union,2011,4.87
Tennessee,Union,2012,4.94
Tennessee,Union,2013,4.9
Tennessee,Union,2014,5.08
Tennessee,Union,2015,5.02
Tennessee,Union,2016,5.65
Tennessee,Union,2017,5.56
Tennessee,Union,2018,5.91
Tennessee,Union,2019,6.34
Tennessee,Union,2020,6.42
Tennessee,Union,2021,6.36
Tennessee,Union,2022,6.34
Tennessee,Union,2023,6.52
Tennessee,Union,2024,6.51
Tennessee,Van Buren,2005,3.62
Tennessee,Van Buren,2006,2.92
Tennessee,Van Buren,2007,3.65
Tennessee,Van Buren,2008,3.56
Tennessee,Van Buren,2009,3.51
Tennessee,Van Buren,2010,3.54
Tennessee,Van Buren,2011,3.33
Tennessee,Van Buren,2012,2.92
Tennessee,Van Buren,2013,2.71
Tennessee,Van Buren,2014,2.5
Tennessee,Van Buren,2015,2.5
Tennessee,Van Buren,2016,2.5
Tennessee,Van Buren,2017,2.52
Tennessee,Van Buren,2018,2.59
Tennessee,Van Buren,2019,2.5
Tennessee,Van Buren,2020,2.63
Tennessee,Van Buren,2021,2.66
Tennessee,Van Buren,2022,2.61
Tennessee,Van Buren,2023,2.5
Tennessee,Van Buren,2024,2.85
Tennessee,Warren,2005,5.44
Tennessee,Warren,2006,6.08
Tennessee,Warren,2007,6.29
Tennessee,Warren,2008,6.1
Tennessee,Warren,2009,6.0
Tennessee,Warren,2010,6.15
Tennessee,Warren,2011,6.24
Tennessee,Warren,2012,5.71
Tennessee,Warren,2013,5.34
Tennessee,Warren,2014,5.36
Tennessee,Warren,2015,5.44
Tennessee,Warren,2016,5.68
Tennessee,Warren,2017,5.69
Tennessee,Warren,2018,5.25
Tennessee,Warren,2019,5.68
Tennessee,Warren,2020,5.79
Tennessee,Warren,2021,6.15
Tennessee,Warren,2022,6.38
Tennessee,Warren,2023,6.56
Tennessee,Warren,2024,6.45
Tennessee,Washington,2005,6.8
Tennessee,Washington,2006,6.87
Tennessee,Washington,2007,6.35
Tennessee,Washington,2008,6.6
Tennessee,Washington,2009,6.67
Tennessee,Washington,2010,7.0
Tennessee,Washington,2011,6.98
Tennessee,Washington,2012,7.08
Tennessee,Washington,2013,7.15
Tennessee,Washington,2014,7.09
Tennessee,Washington,2015,7.71
Tennessee,Washington,2016,7.89
Tennessee,Washington,2017,7.82
Tennessee,Washington,2018,8.0
Tennessee,Washington,2019,7.89
Tennessee,Washington,2020,7.72
Tennessee,Washington,2021,7.68
Tennessee,Washington,2022,7.34
Tennessee,Washington,2023,6.94
Tennessee,Washington,2024,7.5
Tennessee,Wayne,2005,5.77
Tennessee,Wayne,2006,6.33
Tennessee,Wayne,2007,6.32
Tennessee,Wayne,2008,6.33
Tennessee,Wayne,2009,5.87
Tennessee,Wayne,2010,5.58
Tennessee,Wayne,2011,6.1
Tennessee,Wayne,2012,6.14
Tennessee,Wayne,2013,6.15
Tennessee,Wayne,2014,6.2
Tennessee,Wayne,2015,6.42
Tennessee,Wayne,2016,6.49
Tennessee,Wayne,2017,6.3
Tennessee,Wayne,2018,6.05
Tennessee,Wayne,2019,5.29
Tennessee,Wayne,2020,5.95
Tennessee,Wayne,2021,5.7
Tennessee,Wayne,2022,5.73
Tennessee,Wayne,2023,6.24
Tennessee,Wayne,2024,6.27
Tennessee,Weakley,2005,6.7
Tennessee,Weakley,2006,6.74
Tennessee,Weakley,2007,6.13
Tennessee,Weakley,2008,5.86
Tennessee,Weakley,2009,6.1
Tennessee,Weakley,2010,5.88
Tennessee,Weakley,2011,6.1
Tennessee,Weakley,2012,6.34
Tennessee,Weakley,2013,6.31
Tennessee,Weakley,2014,6.85
Tennessee,Weakley,2015,7.17
Tennessee,Weakley,2016,6.96
Tennessee,Weakley,2017,7.27
Tennessee,Weakley,2018,7.08
Tennessee,Weakley,2019,7.06
Tennessee,Weakley,2020,7.33
Tennessee,Weakley,2021,6.85
Tennessee,Weakley,2022,7.07
Tennessee,Weakley,2023,6.96
Tennessee,Weakley,2024,6.35
Tennessee,White,2005,6.65
Tennessee,White,2006,5.91
Tennessee,White,2007,5.9
Tennessee,White,2008,6.02
Tennessee,White,2009,6.39
Tennessee,White,2010,6.44
Tennessee,White,2011,6.32
Tennessee,White,2012,6.22
Tennessee,White,2013,6.72
Tennessee,White,2014,6.51
Tennessee,White,2015,6.71
Tennessee,White,2016,7.08
Tennessee,White,2017,6.59
Tennessee,White,2018,6.44
Tennessee,White,2019,6.69
Tennessee,White,2020,6.27
Tennessee,White,2021,6.18
Tennessee,White,2022,5.99
Tennessee,White,2023,5.68
Tennessee,White,2024,6.13
Tennessee,Williamson,2005,6.94
Tennessee,Williamson,2006,6.58
Tennessee,Williamson,2007,6.92
Tennessee,Williamson,2008,6.23
Tennessee,Williamson,2009,6.43
Tennessee,Williamson,2010,6.48
Tennessee,Williamson,2011,5.98
Tennessee,Williamson,2012,5.36
Tennessee,Williamson,2013,5.31
Tennessee,Williamson,2014,5.17
Tennessee,Williamson,2015,4.77
Tennessee,Williamson,2016,4.75
Tennessee,Williamson,2017,4.94
Tennessee,Williamson,2018,4.58
Tennessee,Williamson,2019,5.02
Tennessee,Williamson,2020,5.35
Tennessee,Williamson,2021,5.34
Tennessee,Williamson,2022,5.32
Tennessee,Williamson,2023,5.29
Tennessee,Williamson,2024,5.35
Tennessee,Wilson,2005,4.72
Tennessee,Wilson,2006,4.62
Tennessee,Wilson,2007,4.41
Tennessee,Wilson,2008,4.19
Tennessee,Wilson,2009,4.48
Tennessee,Wilson,2010,4.9
Tennessee,Wilson,2011,4.87
Tennessee,Wilson,2012,4.76
Tennessee,Wilson,2013,4.65
Tennessee,Wilson,2014,4.3
Tennessee,Wilson,2015,3.94
Tennessee,Wilson,2016,4.09
Tennessee,Wilson,2017,3.82
Tennessee,Wilson,2018,3.53
Tennessee,Wilson,2019,3.49
Tennessee,Wilson,2020,3.23
Tennessee,Wilson,2021,3.01
Tennessee,Wilson,2022,3.28
Tennessee,Wilson,2023,3.14
Tennessee,Wilson,2024,3.29
