State,County,Year,Median_Household_Income
Tennessee,Robertson,2019,72834.55
Tennessee,Robertson,2020,74103.67
Tennessee,Robertson,2021,75281.96
Tennessee,Robertson,2022,76706.72
Tennessee,Robertson,2023,78351.34
Tennessee,Robertson,2024,79573.35
Tennessee,Rutherford,2005,57134.39
Tennessee,Rutherford,2006,58208.61
Tennessee,Rutherford,2007,58284.83
Tennessee,Rutherford,2008,58794.61
Tennessee,Rutherford,2009,59377.22
Tennessee,Rutherford,2010,59381.72
Tennessee,Rutherford,2011,60715.46
Tennessee,Rutherford,2012,60902.93
Tennessee,Rutherford,2013,62046.82
Tennessee,Rutherford,2014,61895.43
Tennessee,Rutherford,2015,62499.46
Tennessee,Rutherford,2016,63482.71
Tennessee,Rutherford,2017,64875.17
Tennessee,Rutherford,2018,66245.36
Tennessee,Rutherford,2019,67235.79
Tennessee,Rutherford,2020,67670.22
Tennessee,Rutherford,2021,68352.02
Tennessee,Rutherford,2022,70176.58
Tennessee,Rutherford,2023,70330.61
Tennessee,Rutherford,2024,71269.73
Tennessee,Scott,2005,55055.19
Tennessee,Scott,2006,56249.31
Tennessee,Scott,2007,56580.93
Tennessee,Scott,2008,57449.09
Tennessee,Scott,2009,59590.32
Tennessee,Scott,2010,60830.53
Tennessee,Scott,2011,61761.77
Tennessee,Scott,2012,62370.07
Tennessee,Scott,2013,63826.96
Tennessee,Scott,2014,65235.66
Tennessee,Scott,2015,65848.03
Tennessee,Scott,2016,67134.63
Tennessee,Scott,2017,68529.57
Tennessee,Scott,2018,69095.77
Tennessee,Scott,2019,70600.58
Tennessee,Scott,2020,71079.64
Tennessee,Scott,2021,71427.85
Tennessee,Scott,2022,73751.49
Tennessee,Scott,2023,74972.7
Tennessee,Scott,2024,75681.1
Tennessee,Sequatchie,2005,42846.79
Tennessee,Sequatchie,2006,43312.54
Tennessee,Sequatchie,2007,44808.94
Tennessee,Sequatchie,2008,46061.47
Tennessee,Sequatchie,2009,47539.96
Tennessee,Sequatchie,2010,48952.8
Tennessee,Sequatchie,2011,50535.01
Tennessee,Sequatchie,2012,52028.71
Tennessee,Sequatchie,2013,53657.1
Tennessee,Sequatchie,2014,54550.38
Tennessee,Sequatchie,2015,55709.25
Tennessee,Sequatchie,2016,57547.55
Tennessee,Sequatchie,2017,57868.44
Tennessee,Sequatchie,2018,59466.49
Tennessee,Sequatchie,2019,60597.24
Tennessee,Sequatchie,2020,62096.31
Tennessee,Sequatchie,2021,63153.62
Tennessee,Sequatchie,2022,63973.87
Tennessee,Sequatchie,2023,63942.79
Tennessee,Sequatchie,2024,64571.3
Tennessee,Sevier,2005,53871.16
Tennessee,Sevier,2006,54237.39
Tennessee,Sevier,2007,55333.7
Tennessee,Sevier,2008,56175.78
Tennessee,Sevier,2009,57257.56
Tennessee,Sevier,2010,58172.32
Tennessee,Sevier,2011,59830.54
Tennessee,Sevier,2012,60767.35
Tennessee,Sevier,2013,62233.62
Tennessee,Sevier,2014,62347.42
Tennessee,Sevier,2015,62688.93
Tennessee,Sevier,2016,63804.62
Tennessee,Sevier,2017,64708.37
Tennessee,Sevier,2018,66312.24
Tennessee,Sevier,2019,67788.85
Tennessee,Sevier,2020,67691.56
Tennessee,Sevier,2021,67637.49
Tennessee,Sevier,2022,69318.04
Tennessee,Sevier,2023,69139.01
Tennessee,Sevier,2024,70717.94
Tennessee,Shelby,2005,54716.96
Tennessee,Shelby,2006,55629.08
Tennessee,Shelby,2007,56617.23
Tennessee,Shelby,2008,57278.1
Tennessee,Shelby,2009,58256.39
Tennessee,Shelby,2010,58977.5
Tennessee,Shelby,2011,60616.3
Tennessee,Shelby,2012,61650.19
Tennessee,Shelby,2013,62375.17
Tennessee,Shelby,2014,63221.34
Tennessee,Shelby,2015,64142.93
Tennessee,Shelby,2016,65007.67
Tennessee,Shelby,2017,65690.56
Tennessee,Shelby,2018,65856.05
Tennessee,Shelby,2019,66269.64
Tennessee,Shelby,2020,67558.27
Tennessee,Shelby,2021,69116.0
Tennessee,Shelby,2022,69606.11
Tennessee,Shelby,2023,71349.58
Tennessee,Shelby,2024,72512.0
Tennessee,Smith,2005,52687.11
Tennessee,Smith,2006,53550.65
Tennessee,Smith,2007,54204.73
Tennessee,Smith,2008,55375.8
Tennessee,Smith,2009,55383.57
Tennessee,Smith,2010,56306.49
Tennessee,Smith,2011,57201.6
Tennessee,Smith,2012,58536.95
Tennessee,Smith,2013,59622.11
Tennessee,Smith,2014,60004.65
Tennessee,Smith,2015,61284.65
Tennessee,Smith,2016,62124.01
Tennessee,Smith,2017,63525.73
Tennessee,Smith,2018,64576.49
Tennessee,Smith,2019,65566.82
Tennessee,Smith,2020,66333.75
Tennessee,Smith,2021,66309.69
Tennessee,Smith,2022,68188.1
Tennessee,Smith,2023,68282.63
Tennessee,Smith,2024,69595.27
Tennessee,Stewart,2005,53209.24
Tennessee,Stewart,2006,54564.11
Tennessee,Stewart,2007,55267.84
Tennessee,Stewart,2008,56157.79
Tennessee,Stewart,2009,57576.02
Tennessee,Stewart,2010,58499.63
Tennessee,Stewart,2011,59739.72
Tennessee,Stewart,2012,60384.6
Tennessee,Stewart,2013,61472.01
Tennessee,Stewart,2014,63246.33
Tennessee,Stewart,2015,63918.24
Tennessee,Stewart,2016,64078.72
Tennessee,Stewart,2017,65202.91
Tennessee,Stewart,2018,66392.96
Tennessee,Stewart,2019,67580.8
Tennessee,Stewart,2020,68540.07
Tennessee,Stewart,2021,69534.16
Tennessee,Stewart,2022,69210.61
Tennessee,Stewart,2023,69268.11
Tennessee,Stewart,2024,70553.77
Tennessee,Sullivan,2005,51998.18
Tennessee,Sullivan,2006,53769.74
Tennessee,Sullivan,2007,54652.51
Tennessee,Sullivan,2008,54630.37
Tennessee,Sullivan,2009,56019.83
Tennessee,Sullivan,2010,56924.15
Tennessee,Sullivan,2011,58462.17
Tennessee,Sullivan,2012,58903.76
Tennessee,Sullivan,2013,59780.42
Tennessee,Sullivan,2014,61395.72
Tennessee,Sullivan,2015,62756.18
Tennessee,Sullivan,2016,63908.54
Tennessee,Sullivan,2017,64884.83
Tennessee,Sullivan,2018,66528.48
Tennessee,Sullivan,2019,67442.01
Tennessee,Sullivan,2020,68342.45
Tennessee,Sullivan,2021,69324.35
Tennessee,Sullivan,2022,71022.29
Tennessee,Sullivan,2023,71930.96
Tennessee,Sullivan,2024,72851.56
Tennessee,Sumner,2005,55232.32
Tennessee,Sumner,2006,55297.61
Tennessee,Sumner,2007,57219.57
Tennessee,Sumner,2008,58580.16
Tennessee,Sumner,2009,59002.28
Tennessee,Sumner,2010,59951.57
Tennessee,Sumner,2011,61056.87
Tennessee,Sumner,2012,62387.41
Tennessee,Sumner,2013,63113.66
Tennessee,Sumner,2014,65190.77
Tennessee,Sumner,2015,66410.63
Tennessee,Sumner,2016,66699.67
Tennessee,Sumner,2017,66685.28
Tennessee,Sumner,2018,67291.73
Tennessee,Sumner,2019,68044.87
Tennessee,Sumner,2020,68740.6
Tennessee,Sumner,2021,69972.42
Tennessee,Sumner,2022,71125.75
Tennessee,Sumner,2023,70653.0
Tennessee,Sumner,2024,71948.18
Tennessee,Tipton,2005,59233.89
Tennessee,Tipton,2006,60394.57
Tennessee,Tipton,2007,62338.11
Tennessee,Tipton,2008,63285.22
Tennessee,Tipton,2009,63547.4
Tennessee,Tipton,2010,64757.76
Tennessee,Tipton,2011,65609.45
Tennessee,Tipton,2012,66778.6
Tennessee,Tipton,2013,68206.54
Tennessee,Tipton,2014,69262.69
Tennessee,Tipton,2015,69910.53
Tennessee,Tipton,2016,71236.77
Tennessee,Tipton,2017,72937.08
Tennessee,Tipton,2018,74228.92
Tennessee,Tipton,2019,75570.89
Tennessee,Tipton,2020,75676.89
Tennessee,Tipton,2021,77506.27
Tennessee,Tipton,2022,78203.89
Tennessee,Tipton,2023,78195.64
Tennessee,Tipton,2024,79199.53
Tennessee,Trousdale,2005,41300.24
Tennessee,Trousdale,2006,42792.02
Tennessee,Trousdale,2007,44682.87
Tennessee,Trousdale,2008,45124.33
Tennessee,Trousdale,2009,45824.3
Tennessee,Trousdale,2010,45838.35
Tennessee,Trousdale,2011,46972.15
Tennessee,Trousdale,2012,48332.64
Tennessee,Trousdale,2013,50369.45
Tennessee,Trousdale,2014,52177.5
Tennessee,Trousdale,2015,53019.92
Tennessee,Trousdale,2016,53783.86
Tennessee,Trousdale,2017,53961.86
Tennessee,Trousdale,2018,55096.04
Tennessee,Trousdale,2019,55136.15
Tennessee,Trousdale,2020,56466.01
Tennessee,Trousdale,2021,57872.23
Tennessee,Trousdale,2022,59282.37
Tennessee,Trousdale,2023,59438.61
Tennessee,Trousdale,2024,61128.16
Tennessee,Unicoi,2005,60163.35
Tennessee,Unicoi,2006,60771.36
Tennessee,Unicoi,2007,61995.76
Tennessee,Unicoi,2008,63942.91
Tennessee,Unicoi,2009,65289.4
Tennessee,Unicoi,2010,66230.87
Tennessee,Unicoi,2011,67743.26
Tennessee,Unicoi,2012,68759.87
Tennessee,Unicoi,2013,68349.42
Tennessee,Unicoi,2014,68607.62
Tennessee,Unicoi,2015,69964.22
Tennessee,Unicoi,2016,71275.52
Tennessee,Unicoi,2017,72095.0
Tennessee,Unicoi,2018,72976.94
Tennessee,Unicoi,2019,74003.66
Tennessee,Unicoi,2020,74352.13
Tennessee,Unicoi,2021,75501.98
Tennessee,Unicoi,2022,76520.71
Tennessee,Unicoi,2023,78320.17
Tennessee,Unicoi,2024,79255.4
Tennessee,Union,2005,53655.89
Tennessee,Union,2006,54627.01
Tennessee,Union,2007,56014.34
Tennessee,Union,2008,56539.83
Tennessee,Union,2009,57672.76
Tennessee,Union,2010,58755.72
Tennessee,Union,2011,59917.02
Tennessee,Union,2012,61614.8
Tennessee,Union,2013,63028.52
Tennessee,Union,2014,64207.03
Tennessee,Union,2015,65299.31
Tennessee,Union,2016,65606.25
Tennessee,Union,2017,65619.14
Tennessee,Union,2018,67362.77
Tennessee,Union,2019,67907.87
Tennessee,Union,2020,69045.43
Tennessee,Union,2021,70940.08
Tennessee,Union,2022,72392.23
Tennessee,Union,2023,73411.55
Tennessee,Union,2024,74204.29
Tennessee,Van Buren,2005,49852.25
Tennessee,Van Buren,2006,49771.56
Tennessee,Van Buren,2007,50693.62
Tennessee,Van Buren,2008,51221.19
Tennessee,Van Buren,2009,52870.39
Tennessee,Van Buren,2010,53223.36
Tennessee,Van Buren,2011,53803.55
Tennessee,Van Buren,2012,53986.8
Tennessee,Van Buren,2013,55065.44
Tennessee,Van Buren,2014,57166.3
Tennessee,Van Buren,2015,59171.21
Tennessee,Van Buren,2016,59854.45
Tennessee,Van Buren,2017,61618.12
Tennessee,Van Buren,2018,62303.39
Tennessee,Van Buren,2019,64407.02
Tennessee,Van Buren,2020,65742.53
Tennessee,Van Buren,2021,66153.39
Tennessee,Van Buren,2022,67555.48
Tennessee,Van Buren,2023,68164.43
Tennessee,Van Buren,2024,69306.46
Tennessee,Warren,2005,57164.66
Tennessee,Warren,2006,59483.48
Tennessee,Warren,2007,59580.27
Tennessee,Warren,2008,60272.7
Tennessee,Warren,2009,61974.6
Tennessee,Warren,2010,62956.55
Tennessee,Warren,2011,63556.85
Tennessee,Warren,2012,64386.76
Tennessee,Warren,2013,65078.11
Tennessee,Warren,2014,65604.93
Tennessee,Warren,2015,65780.39
Tennessee,Warren,2016,66322.79
Tennessee,Warren,2017,67603.24
Tennessee,Warren,2018,68085.76
Tennessee,Warren,2019,68360.01
Tennessee,Warren,2020,68919.17
Tennessee,Warren,2021,69177.02
Tennessee,Warren,2022,69873.36
Tennessee,Warren,2023,71318.9
Tennessee,Warren,2024,72476.13
Tennessee,Washington,2005,55125.79
Tennessee,Washington,2006,56848.43
Tennessee,Washington,2007,57671.18
Tennessee,Washington,2008,58540.22
Tennessee,Washington,2009,59370.19
Tennessee,Washington,2010,60491.43
Tennessee,Washington,2011,60866.36
Tennessee,Washington,2012,61586.64
Tennessee,Washington,2013,62712.58
Tennessee,Washington,2014,63914.6
Tennessee,Washington,2015,64629.28
Tennessee,Washington,2016,65722.95
Tennessee,Washington,2017,66756.26
Tennessee,Washington,2018,67658.07
Tennessee,Washington,2019,69100.55
Tennessee,Washington,2020,70285.46
Tennessee,Washington,2021,70502.7
Tennessee,Washington,2022,71432.09
Tennessee,Washington,2023,71427.48
Tennessee,Washington,2024,72444.81
Tennessee,Wayne,2005,53907.47
Tennessee,Wayne,2006,54652.08
Tennessee,Wayne,2007,55934.84
Tennessee,Wayne,2008,57026.72
Tennessee,Wayne,2009,58004.54
Tennessee,Wayne,2010,59318.05
Tennessee,Wayne,2011,60514.75
Tennessee,Wayne,2012,61915.21
Tennessee,Wayne,2013,62222.15
Tennessee,Wayne,2014,62920.7
Tennessee,Wayne,2015,63181.7
Tennessee,Wayne,2016,64257.57
Tennessee,Wayne,2017,64781.54
Tennessee,Wayne,2018,66122.51
Tennessee,Wayne,2019,66587.83
Tennessee,Wayne,2020,66881.06
Tennessee,Wayne,2021,68118.92
Tennessee,Wayne,2022,68514.65
Tennessee,Wayne,2023,69946.35
Tennessee,Wayne,2024,70921.93
Tennessee,Weakley,2005,47680.36
Tennessee,Weakley,2006,48373.08
Tennessee,Weakley,2007,49436.62
Tennessee,Weakley,2008,49629.28
Tennessee,Weakley,2009,51473.43
Tennessee,Weakley,2010,51359.74
Tennessee,Weakley,2011,52932.38
Tennessee,Weakley,2012,54688.12
Tennessee,Weakley,2013,55868.21
Tennessee,Weakley,2014,57352.09
Tennessee,Weakley,2015,57676.3
Tennessee,Weakley,2016,58486.66
Tennessee,Weakley,2017,59521.55
Tennessee,Weakley,2018,60709.93
Tennessee,Weakley,2019,61573.45
Tennessee,Weakley,2020,62443.48
Tennessee,Weakley,2021,64234.91
Tennessee,Weakley,2022,64877.4
Tennessee,Weakley,2023,66278.28
Tennessee,Weakley,2024,67244.82
Tennessee,White,2005,44543.08
Tennessee,White,2006,46227.59
Tennessee,White,2007,46361.99
Tennessee,White,2008,47398.68
Tennessee,White,2009,48508.47
Tennessee,White,2010,48783.14
Tennessee,White,2011,50642.81
Tennessee,White,2012,51563.23
Tennessee,White,2013,52973.48
Tennessee,White,2014,54074.16
Tennessee,White,2015,54356.13
Tennessee,White,2016,54638.22
Tennessee,White,2017,55279.47
Tennessee,White,2018,55207.23
Tennessee,White,2019,56057.94
Tennessee,White,2020,57644.07
Tennessee,White,2021,58370.07
Tennessee,White,2022,59929.54
Tennessee,White,2023,60967.38
Tennessee,White,2024,62601.82
Tennessee,Williamson,2005,44452.68
Tennessee,Williamson,2006,45052.3
Tennessee,Williamson,2007,46402.63
Tennessee,Williamson,2008,47336.57
Tennessee,Williamson,2009,48691.85
Tennessee,Williamson,2010,49141.34
Tennessee,Williamson,2011,50861.47
Tennessee,Williamson,2012,52341.07
Tennessee,Williamson,2013,53924.48
Tennessee,Williamson,2014,55155.93
Tennessee,Williamson,2015,55694.42
Tennessee,Williamson,2016,57003.57
Tennessee,Williamson,2017,56814.77
Tennessee,Williamson,2018,58413.37
Tennessee,Williamson,2019,59018.01
Tennessee,Williamson,2020,60917.49
Tennessee,Williamson,2021,61554.74
Tennessee,Williamson,2022,62550.01
Tennessee,Williamson,2023,64159.38
Tennessee,Williamson,2024,65000.94
Tennessee,Wilson,2005,42430.68
Tennessee,Wilson,2006,42832.73
Tennessee,Wilson,2007,44237.18
Tennessee,Wilson,2008,45430.45
Tennessee,Wilson,2009,46089.08
Tennessee,Wilson,2010,47960.84
Tennessee,Wilson,2011,49063.14
Tennessee,Wilson,2012,49322.66
Tennessee,Wilson,2013,50270.23
Tennessee,Wilson,2014,51390.12
Tennessee,Wilson,2015,52621.2
Tennessee,Wilson,2016,54124.93
Tennessee,Wilson,2017,56060.85
Tennessee,Wilson,2018,56872.17
Tennessee,Wilson,2019,57843.0
Tennessee,Wilson,2020,58213.46
Tennessee,Wilson,2021,58813.47
Tennessee,Wilson,2022,59292.34
Tennessee,Wilson,2023,59957.7
Tennessee,Wilson,2024,60583.28
