State,County,Year,Median_Household_Income
North Carolina,Pitt,2014,55981.69
North Carolina,Pitt,2015,56761.87
North Carolina,Pitt,2016,57751.31
North Carolina,Pitt,2017,58836.96
North Carolina,Pitt,2018,60081.88
North Carolina,Pitt,2019,61141.7
North Carolina,Pitt,2020,61833.15
North Carolina,Pitt,2021,62660.24
North Carolina,Pitt,2022,63766.45
North Carolina,Pitt,2023,64112.65
North Carolina,Pitt,2024,65268.38
North Carolina,Polk,2005,55044.28
North Carolina,Polk,2006,55695.66
North Carolina,Polk,2007,57010.39
North Carolina,Polk,2008,58267.7
North Carolina,Polk,2009,59579.21
North Carolina,Polk,2010,60915.48
North Carolina,Polk,2011,62339.99
North Carolina,Polk,2012,63022.3
North Carolina,Polk,2013,64201.33
North Carolina,Polk,2014,64746.74
North Carolina,Polk,2015,66928.3
North Carolina,Polk,2016,68653.34
North Carolina,Polk,2017,69991.97
North Carolina,Polk,2018,69840.34
North Carolina,Polk,2019,71060.1
North Carolina,Polk,2020,71915.21
North Carolina,Polk,2021,73618.61
North Carolina,Polk,2022,73513.64
North Carolina,Polk,2023,74128.78
North Carolina,Polk,2024,74782.04
North Carolina,Randolph,2005,50492.94
North Carolina,Randolph,2006,51505.53
North Carolina,Randolph,2007,51876.41
North Carolina,Randolph,2008,52566.12
North Carolina,Randolph,2009,52724.41
North Carolina,Randolph,2010,54077.74
North Carolina,Randolph,2011,54639.2
North Carolina,Randolph,2012,56325.07
North Carolina,Randolph,2013,57725.01
North Carolina,Randolph,2014,58779.98
North Carolina,Randolph,2015,60741.95
North Carolina,Randolph,2016,62264.63
North Carolina,Randolph,2017,63683.17
North Carolina,Randolph,2018,64706.78
North Carolina,Randolph,2019,65580.17
North Carolina,Randolph,2020,65973.49
North Carolina,Randolph,2021,67341.62
North Carolina,Randolph,2022,67959.5
North Carolina,Randolph,2023,68339.51
North Carolina,Randolph,2024,68921.71
North Carolina,Richmond,2005,42198.77
North Carolina,Richmond,2006,43618.03
North Carolina,Richmond,2007,45100.2
North Carolina,Richmond,2008,46197.66
North Carolina,Richmond,2009,47331.04
North Carolina,Richmond,2010,49859.29
North Carolina,Richmond,2011,51144.15
North Carolina,Richmond,2012,52619.94
North Carolina,Richmond,2013,52856.97
North Carolina,Richmond,2014,54884.18
North Carolina,Richmond,2015,55456.14
North Carolina,Richmond,2016,56229.54
North Carolina,Richmond,2017,56703.4
North Carolina,Richmond,2018,58057.96
North Carolina,Richmond,2019,59129.82
North Carolina,Richmond,2020,60916.4
North Carolina,Richmond,2021,61322.38
North Carolina,Richmond,2022,62096.89
North Carolina,Richmond,2023,62621.42
North Carolina,Richmond,2024,63026.24
North Carolina,Robeson,2005,53742.06
North Carolina,Robeson,2006,55243.0
North Carolina,Robeson,2007,55681.2
North Carolina,Robeson,2008,56627.36
North Carolina,Robeson,2009,58222.16
North Carolina,Robeson,2010,58752.71
North Carolina,Robeson,2011,60245.49
North Carolina,Robeson,2012,61258.87
North Carolina,Robeson,2013,61682.86
North Carolina,Robeson,2014,63074.95
North Carolina,Robeson,2015,64385.18
North Carolina,Robeson,2016,65308.96
North Carolina,Robeson,2017,66004.96
North Carolina,Robeson,2018,66803.56
North Carolina,Robeson,2019,68021.12
North Carolina,Robeson,2020,69246.01
North Carolina,Robeson,2021,70250.86
North Carolina,Robeson,2022,70809.8
North Carolina,Robeson,2023,70895.06
North Carolina,Robeson,2024,71570.44
North Carolina,Rockingham,2005,52895.03
North Carolina,Rockingham,2006,54375.45
North Carolina,Rockingham,2007,55502.24
North Carolina,Rockingham,2008,57383.28
North Carolina,Rockingham,2009,57643.01
North Carolina,Rockingham,2010,58307.29
North Carolina,Rockingham,2011,59151.18
North Carolina,Rockingham,2012,59757.99
North Carolina,Rockingham,2013,60835.53
North Carolina,Rockingham,2014,62376.63
North Carolina,Rockingham,2015,63267.72
North Carolina,Rockingham,2016,64802.68
North Carolina,Rockingham,2017,65883.2
North Carolina,Rockingham,2018,66942.06
North Carolina,Rockingham,2019,67810.81
North Carolina,Rockingham,2020,68941.32
North Carolina,Rockingham,2021,70081.37
North Carolina,Rockingham,2022,71381.91
North Carolina,Rockingham,2023,72344.75
North Carolina,Rockingham,2024,74307.73
North Carolina,Rowan,2005,47796.44
North Carolina,Rowan,2006,49155.26
North Carolina,Rowan,2007,50155.65
North Carolina,Rowan,2008,50977.98
North Carolina,Rowan,2009,51930.9
North Carolina,Rowan,2010,52847.47
North Carolina,Rowan,2011,53599.68
North Carolina,Rowan,2012,54178.86
North Carolina,Rowan,2013,55612.29
North Carolina,Rowan,2014,56631.13
North Carolina,Rowan,2015,57295.83
North Carolina,Rowan,2016,58824.24
North Carolina,Rowan,2017,59243.75
North Carolina,Rowan,2018,60793.13
North Carolina,Rowan,2019,61826.86
North Carolina,Rowan,2020,63109.01
North Carolina,Rowan,2021,64377.92
North Carolina,Rowan,2022,65900.74
North Carolina,Rowan,2023,66110.17
North Carolina,Rowan,2024,67237.04
North Carolina,Rutherford,2005,51103.18
North Carolina,Rutherford,2006,52514.7
North Carolina,Rutherford,2007,53834.17
North Carolina,Rutherford,2008,54975.88
North Carolina,Rutherford,2009,55668.5
North Carolina,Rutherford,2010,56341.54
North Carolina,Rutherford,2011,57018.76
North Carolina,Rutherford,2012,55899.95
North Carolina,Rutherford,2013,57070.27
North Carolina,Rutherford,2014,58106.46
North Carolina,Rutherford,2015,58428.61
North Carolina,Rutherford,2016,59504.3
North Carolina,Rutherford,2017,60606.32
North Carolina,Rutherford,2018,61047.89
North Carolina,Rutherford,2019,61663.93
North Carolina,Rutherford,2020,61830.02
North Carolina,Rutherford,2021,62468.79
North Carolina,Rutherford,2022,63099.7
North Carolina,Rutherford,2023,63101.66
North Carolina,Rutherford,2024,63450.19
North Carolina,Sampson,2005,53675.59
North Carolina,Sampson,2006,53582.5
North Carolina,Sampson,2007,54260.87
North Carolina,Sampson,2008,55444.28
North Carolina,Sampson,2009,56026.17
North Carolina,Sampson,2010,57409.62
North Carolina,Sampson,2011,58493.16
North Carolina,Sampson,2012,59767.05
North Carolina,Sampson,2013,61194.71
North Carolina,Sampson,2014,61610.93
North Carolina,Sampson,2015,62791.36
North Carolina,Sampson,2016,63760.52
North Carolina,Sampson,2017,65606.79
North Carolina,Sampson,2018,65841.81
North Carolina,Sampson,2019,66517.97
North Carolina,Sampson,2020,67442.51
North Carolina,Sampson,2021,68101.27
North Carolina,Sampson,2022,68240.84
North Carolina,Sampson,2023,69047.89
North Carolina,Sampson,2024,69787.96
North Carolina,Scotland,2005,54006.17
North Carolina,Scotland,2006,54440.64
North Carolina,Scotland,2007,55440.11
North Carolina,Scotland,2008,57120.67
North Carolina,Scotland,2009,58334.71
North Carolina,Scotland,2010,59719.39
North Carolina,Scotland,2011,61288.14
North Carolina,Scotland,2012,61757.91
North Carolina,Scotland,2013,63503.32
North Carolina,Scotland,2014,64797.01
North Carolina,Scotland,2015,65363.09
North Carolina,Scotland,2016,67053.2
North Carolina,Scotland,2017,67611.09
North Carolina,Scotland,2018,68678.88
North Carolina,Scotland,2019,69212.61
North Carolina,Scotland,2020,69714.41
North Carolina,Scotland,2021,70388.16
North Carolina,Scotland,2022,71209.77
North Carolina,Scotland,2023,71990.7
North Carolina,Scotland,2024,73138.81
North Carolina,Stanly,2005,50771.75
North Carolina,Stanly,2006,52360.03
North Carolina,Stanly,2007,53596.22
North Carolina,Stanly,2008,54224.28
North Carolina,Stanly,2009,55078.69
North Carolina,Stanly,2010,56131.68
North Carolina,Stanly,2011,57290.09
North Carolina,Stanly,2012,58351.48
North Carolina,Stanly,2013,58722.2
North Carolina,Stanly,2014,60265.23
North Carolina,Stanly,2015,60340.08
North Carolina,Stanly,2016,61313.59
North Carolina,Stanly,2017,62966.1
North Carolina,Stanly,2018,64070.67
North Carolina,Stanly,2019,65618.25
North Carolina,Stanly,2020,65828.85
North Carolina,Stanly,2021,66431.09
North Carolina,Stanly,2022,67490.29
North Carolina,Stanly,2023,68178.86
North Carolina,Stanly,2024,70054.02
North Carolina,Stokes,2005,43903.36
North Carolina,Stokes,2006,44822.39
North Carolina,Stokes,2007,46678.28
North Carolina,Stokes,2008,48155.56
North Carolina,Stokes,2009,48608.56
North Carolina,Stokes,2010,49326.78
North Carolina,Stokes,2011,50363.63
North Carolina,Stokes,2012,51317.13
North Carolina,Stokes,2013,52662.77
North Carolina,Stokes,2014,54062.7
North Carolina,Stokes,2015,54618.42
North Carolina,Stokes,2016,55282.78
North Carolina,Stokes,2017,56159.53
North Carolina,Stokes,2018,57433.5
North Carolina,Stokes,2019,58037.88
North Carolina,Stokes,2020,58257.37
North Carolina,Stokes,2021,58870.6
North Carolina,Stokes,2022,59874.93
North Carolina,Stokes,2023,60655.67
North Carolina,Stokes,2024,61518.48
North Carolina,Surry,2005,51658.36
North Carolina,Surry,2006,52054.43
North Carolina,Surry,2007,53136.18
North Carolina,Surry,2008,53485.27
North Carolina,Surry,2009,52880.17
North Carolina,Surry,2010,54900.86
North Carolina,Surry,2011,56958.06
North Carolina,Surry,2012,57640.04
North Carolina,Surry,2013,58995.55
North Carolina,Surry,2014,60771.26
North Carolina,Surry,2015,61566.4
North Carolina,Surry,2016,63020.08
North Carolina,Surry,2017,63355.0
North Carolina,Surry,2018,63276.74
North Carolina,Surry,2019,64200.14
North Carolina,Surry,2020,65180.34
North Carolina,Surry,2021,65874.16
North Carolina,Surry,2022,66264.47
North Carolina,Surry,2023,66086.7
North Carolina,Surry,2024,67499.99
North Carolina,Swain,2005,60447.02
North Carolina,Swain,2006,61830.46
North Carolina,Swain,2007,62495.8
North Carolina,Swain,2008,62525.04
North Carolina,Swain,2009,63109.27
North Carolina,Swain,2010,65293.74
North Carolina,Swain,2011,66320.13
North Carolina,Swain,2012,67952.82
North Carolina,Swain,2013,68578.21
North Carolina,Swain,2014,69774.48
North Carolina,Swain,2015,71242.38
North Carolina,Swain,2016,71680.05
North Carolina,Swain,2017,73088.66
North Carolina,Swain,2018,73376.87
North Carolina,Swain,2019,74256.2
North Carolina,Swain,2020,75563.68
North Carolina,Swain,2021,77125.92
North Carolina,Swain,2022,77828.31
North Carolina,Swain,2023,79234.59
North Carolina,Swain,2024,80125.53
North Carolina,Transylvania,2005,60389.02
North Carolina,Transylvania,2006,61953.54
North Carolina,Transylvania,2007,62727.28
North Carolina,Transylvania,2008,63396.28
North Carolina,Transylvania,2009,64126.51
North Carolina,Transylvania,2010,65832.35
North Carolina,Transylvania,2011,66576.65
North Carolina,Transylvania,2012,67876.34
North Carolina,Transylvania,2013,69621.96
North Carolina,Transylvania,2014,70672.47
North Carolina,Transylvania,2015,71012.08
North Carolina,Transylvania,2016,72059.75
North Carolina,Transylvania,2017,73082.04
North Carolina,Transylvania,2018,74373.35
North Carolina,Transylvania,2019,74621.21
North Carolina,Transylvania,2020,75460.9
North Carolina,Transylvania,2021,76904.79
North Carolina,Transylvania,2022,77959.77
North Carolina,Transylvania,2023,79247.75
North Carolina,Transylvania,2024,79664.68
North Carolina,Tyrrell,2005,50904.86
North Carolina,Tyrrell,2006,51893.32
North Carolina,Tyrrell,2007,52475.62
North Carolina,Tyrrell,2008,53476.01
North Carolina,Tyrrell,2009,54944.69
North Carolina,Tyrrell,2010,56187.82
North Carolina,Tyrrell,2011,57535.08
North Carolina,Tyrrell,2012,58441.98
North Carolina,Tyrrell,2013,60405.11
North Carolina,Tyrrell,2014,61828.9
North Carolina,Tyrrell,2015,62387.28
North Carolina,Tyrrell,2016,63207.26
North Carolina,Tyrrell,2017,63694.93
North Carolina,Tyrrell,2018,64789.49
North Carolina,Tyrrell,2019,65803.03
North Carolina,Tyrrell,2020,66717.71
North Carolina,Tyrrell,2021,67924.65
North Carolina,Tyrrell,2022,69946.71
North Carolina,Tyrrell,2023,71598.79
North Carolina,Tyrrell,2024,71893.5
North Carolina,Union,2005,48087.06
North Carolina,Union,2006,49323.86
North Carolina,Union,2007,50432.42
North Carolina,Union,2008,51165.65
North Carolina,Union,2009,52813.51
North Carolina,Union,2010,54164.67
North Carolina,Union,2011,55632.09
North Carolina,Union,2012,56911.37
North Carolina,Union,2013,58083.36
North Carolina,Union,2014,59405.78
North Carolina,Union,2015,60002.34
North Carolina,Union,2016,60326.7
North Carolina,Union,2017,61352.16
North Carolina,Union,2018,61618.82
North Carolina,Union,2019,63480.08
North Carolina,Union,2020,64535.4
North Carolina,Union,2021,65499.88
North Carolina,Union,2022,66327.49
North Carolina,Union,2023,67290.88
North Carolina,Union,2024,68431.83
North Carolina,Vance,2005,54420.62
North Carolina,Vance,2006,55037.85
North Carolina,Vance,2007,56759.18
North Carolina,Vance,2008,57373.29
North Carolina,Vance,2009,56719.44
North Carolina,Vance,2010,57805.76
North Carolina,Vance,2011,59602.6
North Carolina,Vance,2012,60428.51
North Carolina,Vance,2013,61681.34
North Carolina,Vance,2014,62292.8
North Carolina,Vance,2015,62972.17
North Carolina,Vance,2016,63830.18
North Carolina,Vance,2017,64795.33
North Carolina,Vance,2018,65372.23
North Carolina,Vance,2019,67214.25
North Carolina,Vance,2020,68922.83
North Carolina,Vance,2021,69591.53
North Carolina,Vance,2022,71081.02
North Carolina,Vance,2023,73065.37
North Carolina,Vance,2024,73705.8
North Carolina,Wake,2005,51569.1
North Carolina,Wake,2006,52585.68
North Carolina,Wake,2007,54624.39
North Carolina,Wake,2008,56968.65
North Carolina,Wake,2009,58340.66
North Carolina,Wake,2010,59771.62
North Carolina,Wake,2011,60256.75
North Carolina,Wake,2012,62354.43
North Carolina,Wake,2013,63302.31
North Carolina,Wake,2014,64118.2
North Carolina,Wake,2015,65972.3
North Carolina,Wake,2016,67423.01
North Carolina,Wake,2017,68279.76
North Carolina,Wake,2018,70172.67
North Carolina,Wake,2019,71579.39
North Carolina,Wake,2020,72098.24
North Carolina,Wake,2021,72838.85
North Carolina,Wake,2022,74608.13
North Carolina,Wake,2023,74895.12
North Carolina,Wake,2024,75996.41
North Carolina,Warren,2005,50947.4
North Carolina,Warren,2006,51395.01
North Carolina,Warren,2007,53175.67
North Carolina,Warren,2008,54355.4
North Carolina,Warren,2009,54757.16
North Carolina,Warren,2010,55424.08
North Carolina,Warren,2011,57227.23
North Carolina,Warren,2012,57669.54
North Carolina,Warren,2013,58787.65
North Carolina,Warren,2014,60324.24
North Carolina,Warren,2015,61241.84
North Carolina,Warren,2016,62062.46
North Carolina,Warren,2017,63080.08
North Carolina,Warren,2018,64104.09
North Carolina,Warren,2019,65962.38
North Carolina,Warren,2020,65990.57
North Carolina,Warren,2021,67437.81
North Carolina,Warren,2022,68601.67
North Carolina,Warren,2023,70059.64
North Carolina,Warren,2024,70049.59
North Carolina,Washington,2005,55049.64
North Carolina,Washington,2006,56472.32
North Carolina,Washington,2007,57256.66
North Carolina,Washington,2008,58250.37
North Carolina,Washington,2009,59583.91
North Carolina,Washington,2010,60649.78
North Carolina,Washington,2011,60654.41
North Carolina,Washington,2012,61235.94
North Carolina,Washington,2013,62749.14
North Carolina,Washington,2014,63671.68
North Carolina,Washington,2015,64314.95
North Carolina,Washington,2016,64835.31
North Carolina,Washington,2017,66919.22
North Carolina,Washington,2018,67317.39
North Carolina,Washington,2019,68073.44
North Carolina,Washington,2020,68728.13
North Carolina,Washington,2021,69706.48
North Carolina,Washington,2022,71960.95
North Carolina,Washington,2023,72608.47
North Carolina,Washington,2024,73227.53
North Carolina,Watauga,2005,44194.86
North Carolina,Watauga,2006,44675.26
North Carolina,Watauga,2007,45717.45
North Carolina,Watauga,2008,46361.16
North Carolina,Watauga,2009,47226.69
North Carolina,Watauga,2010,48831.46
North Carolina,Watauga,2011,49681.5
North Carolina,Watauga,2012,49745.32
North Carolina,Watauga,2013,51009.34
North Carolina,Watauga,2014,52839.79
North Carolina,Watauga,2015,54424.34
North Carolina,Watauga,2016,55161.89
North Carolina,Watauga,2017,56530.4
North Carolina,Watauga,2018,58106.27
North Carolina,Watauga,2019,58065.75
North Carolina,Watauga,2020,60119.31
North Carolina,Watauga,2021,61322.39
North Carolina,Watauga,2022,61939.17
North Carolina,Watauga,2023,62767.91
North Carolina,Watauga,2024,63733.25
North Carolina,Wayne,2005,54774.37
North Carolina,Wayne,2006,56197.04
North Carolina,Wayne,2007,57555.81
North Carolina,Wayne,2008,58825.07
North Carolina,Wayne,2009,60867.05
North Carolina,Wayne,2010,61623.55
North Carolina,Wayne,2011,62865.71
North Carolina,Wayne,2012,64704.79
North Carolina,Wayne,2013,65317.75
North Carolina,Wayne,2014,66413.35
North Carolina,Wayne,2015,67459.48
North Carolina,Wayne,2016,68661.62
North Carolina,Wayne,2017,70000.85
North Carolina,Wayne,2018,70129.55
North Carolina,Wayne,2019,70381.83
North Carolina,Wayne,2020,71554.42
North Carolina,Wayne,2021,72613.73
North Carolina,Wayne,2022,73482.98
North Carolina,Wayne,2023,73586.09
North Carolina,Wayne,2024,73988.06
North Carolina,Wilkes,2005,54764.75
North Carolina,Wilkes,2006,56251.23
North Carolina,Wilkes,2007,56958.95
North Carolina,Wilkes,2008,57804.22
North Carolina,Wilkes,2009,59365.59
North Carolina,Wilkes,2010,60829.76
North Carolina,Wilkes,2011,62635.86
North Carolina,Wilkes,2012,63568.72
North Carolina,Wilkes,2013,64971.91
North Carolina,Wilkes,2014,66242.59
North Carolina,Wilkes,2015,67894.57
North Carolina,Wilkes,2016,69318.7
North Carolina,Wilkes,2017,71147.8
North Carolina,Wilkes,2018,71927.75
North Carolina,Wilkes,2019,72735.02
North Carolina,Wilkes,2020,73152.02
North Carolina,Wilkes,2021,74216.65
North Carolina,Wilkes,2022,75598.53
North Carolina,Wilkes,2023,76427.35
North Carolina,Wilkes,2024,77209.88
North Carolina,Wilson,2005,50065.56
North Carolina,Wilson,2006,51565.9
North Carolina,Wilson,2007,53335.45
North Carolina,Wilson,2008,54647.03
North Carolina,Wilson,2009,56178.6
North Carolina,Wilson,2010,56865.74
North Carolina,Wilson,2011,57401.2
North Carolina,Wilson,2012,58641.03
North Carolina,Wilson,2013,60431.52
North Carolina,Wilson,2014,61448.18
North Carolina,Wilson,2015,62687.35
North Carolina,Wilson,2016,64174.6
North Carolina,Wilson,2017,65243.54
North Carolina,Wilson,2018,66539.43
North Carolina,Wilson,2019,68564.77
North Carolina,Wilson,2020,69511.55
North Carolina,Wilson,2021,70558.93
North Carolina,Wilson,2022,70601.56
North Carolina,Wilson,2023,72418.48
North Carolina,Wilson,2024,73122.61
North Carolina,Yadkin,2005,49692.54
North Carolina,Yadkin,2006,50959.81
North Carolina,Yadkin,2007,51973.92
North Carolina,Yadkin,2008,53998.97
North Carolina,Yadkin,2009,55713.66
North Carolina,Yadkin,2010,56577.37
North Carolina,Yadkin,2011,57261.8
North Carolina,Yadkin,2012,59738.93
North Carolina,Yadkin,2013,60909.54
North Carolina,Yadkin,2014,62949.39
North Carolina,Yadkin,2015,63834.52
North Carolina,Yadkin,2016,65141.9
North Carolina,Yadkin,2017,66456.21
North Carolina,Yadkin,2018,67291.94
North Carolina,Yadkin,2019,67609.96
North Carolina,Yadkin,2020,69977.13
North Carolina,Yadkin,2021,71139.08
North Carolina,Yadkin,2022,72062.46
North Carolina,Yadkin,2023,72858.64
North Carolina,Yadkin,2024,73325.81
North Carolina,Yancey,2005,57985.11
North Carolina,Yancey,2006,59309.61
North Carolina,Yancey,2007,60430.38
North Carolina,Yancey,2008,61440.22
North Carolina,Yancey,2009,63285.88
North Carolina,Yancey,2010,64671.62
North Carolina,Yancey,2011,65596.51
North Carolina,Yancey,2012,65430.58
North Carolina,Yancey,2013,66979.97
North Carolina,Yancey,2014,67323.56
North Carolina,Yancey,2015,68639.24
North Carolina,Yancey,2016,69632.11
North Carolina,Yancey,2017,70513.03
North Carolina,Yancey,2018,71815.6
North Carolina,Yancey,2019,72508.39
North Carolina,Yancey,2020,73174.8
North Carolina,Yancey,2021,73562.98
North Carolina,Yancey,2022,74929.26
North Carolina,Yancey,2023,75966.07
North Carolina,Yancey,2024,77530.87
